POINTID,ELEVATION,X_LOC,Y_LOC 
23622,620.6300049,2359636.664,4739459.757
23623,648.8699951,2360136.664,4739459.757
23624,548.6900024,2360636.664,4739459.757
23625,578.8300171,2361136.664,4739459.757
23626,562.3300171,2361636.664,4739459.757
23627,657.5599976,2362136.664,4739459.757
23628,586.8200073,2362636.664,4739459.757
23629,567.9500122,2363136.664,4739459.757
23630,571.6300049,2363636.664,4739459.757
23631,599.9299927,2364136.664,4739459.757
23632,635.6799927,2364636.664,4739459.757
23633,652.2800293,2365136.664,4739459.757
23634,660.3800049,2365636.664,4739459.757
23635,689.3599853,2366136.664,4739459.757
23636,721.5999756,2366636.664,4739459.757
23637,856.6900024,2367136.664,4739459.757
23638,1096.109985,2367636.664,4739459.757
23639,1348.630005,2368136.664,4739459.757
23640,1554.420044,2368636.664,4739459.757
23641,1651.130005,2369136.664,4739459.757
23642,1595.76001,2369636.664,4739459.757
23643,1356.72998,2370136.664,4739459.757
23644,1297.369995,2370636.664,4739459.757
23645,1334.699951,2371136.664,4739459.757
23646,1274.869995,2371636.664,4739459.757
23647,1270.439941,2372136.664,4739459.757
23648,1271.910034,2372636.664,4739459.757
23649,1278.219971,2373136.664,4739459.757
23650,1290.869995,2373636.664,4739459.757
23651,1326.589966,2374136.664,4739459.757
23652,1297.060059,2374636.664,4739459.757
23653,1364.630005,2375136.664,4739459.757
23654,1312.380005,2375636.664,4739459.757
23655,1336.400024,2376136.664,4739459.757
23656,1394.589966,2376636.664,4739459.757
23657,212.2700043,2273136.664,4738959.757
23658,242.6000061,2273636.664,4738959.757
23659,289.2600098,2274136.664,4738959.757
23660,302.6400147,2274636.664,4738959.757
23661,399.7000122,2275136.664,4738959.757
23662,414.4299927,2275636.664,4738959.757
23663,312.3599853,2276136.664,4738959.757
23664,270.2399902,2276636.664,4738959.757
23665,215.300003,2277136.664,4738959.757
23666,178.0599976,2277636.664,4738959.757
23667,165.6900024,2278136.664,4738959.757
23668,147.550003,2278636.664,4738959.757
23669,143.0899963,2279136.664,4738959.757
23670,139.5800018,2279636.664,4738959.757
23671,138.6799927,2280136.664,4738959.757
23672,143.9900055,2280636.664,4738959.757
23673,211.6699982,2281136.664,4738959.757
23674,148.6300049,2281636.664,4738959.757
23675,207.25,2282136.664,4738959.757
23676,199.1300049,2282636.664,4738959.757
23677,176.8099976,2283136.664,4738959.757
23678,150.1300049,2283636.664,4738959.757
23679,135.7899933,2284136.664,4738959.757
23680,149.9799957,2284636.664,4738959.757
23681,220.8699951,2285136.664,4738959.757
23682,210.2400055,2285636.664,4738959.757
23683,285.1199951,2286136.664,4738959.757
23684,359.6000061,2286636.664,4738959.757
23685,348.7799988,2287136.664,4738959.757
23686,283.230011,2287636.664,4738959.757
23687,330.730011,2288136.664,4738959.757
23688,368.4100037,2288636.664,4738959.757
23689,377.4899902,2289136.664,4738959.757
23690,481.3099976,2289636.664,4738959.757
23691,561.7000122,2290136.664,4738959.757
23692,664.7000122,2290636.664,4738959.757
23693,668.7700195,2291136.664,4738959.757
23694,593.9299927,2291636.664,4738959.757
23695,565.4699707,2292136.664,4738959.757
23696,459.5700073,2292636.664,4738959.757
23697,398.5599976,2293136.664,4738959.757
23698,392.0599976,2293636.664,4738959.757
23699,375.9700012,2294136.664,4738959.757
23700,466.0799866,2294636.664,4738959.757
23701,471.6300049,2295136.664,4738959.757
23702,484.8299866,2295636.664,4738959.757
23703,323.3399963,2296136.664,4738959.757
23704,396.5400085,2296636.664,4738959.757
23705,530.9400024,2297136.664,4738959.757
23706,546.4899902,2297636.664,4738959.757
23707,484.6499939,2298136.664,4738959.757
23708,526.9799805,2298636.664,4738959.757
23709,518.4099731,2299136.664,4738959.757
23710,525.7999878,2299636.664,4738959.757
23711,451.25,2300136.664,4738959.757
23712,378.2399902,2300636.664,4738959.757
23713,354.4700012,2301136.664,4738959.757
23714,310.3200073,2301636.664,4738959.757
23715,266.8900147,2302136.664,4738959.757
23716,238.75,2302636.664,4738959.757
23717,170.7299957,2303136.664,4738959.757
23718,216.050003,2303636.664,4738959.757
23719,156.1799927,2304136.664,4738959.757
23720,148.4900055,2304636.664,4738959.757
23721,146.3699951,2305136.664,4738959.757
23722,197.9700012,2305636.664,4738959.757
23723,251.4799957,2306136.664,4738959.757
23724,226.6300049,2306636.664,4738959.757
23725,238.2299957,2307136.664,4738959.757
23726,255.9600067,2307636.664,4738959.757
23727,242.800003,2308136.664,4738959.757
23728,215.550003,2308636.664,4738959.757
23729,249.9700012,2309136.664,4738959.757
23730,284.1400147,2309636.664,4738959.757
23731,253.1499939,2310136.664,4738959.757
23732,260.1099853,2310636.664,4738959.757
23733,179.6000061,2311136.664,4738959.757
23734,245,2311636.664,4738959.757
23735,263.6099853,2312136.664,4738959.757
23736,208.5,2312636.664,4738959.757
23737,267,2313136.664,4738959.757
23738,269.0899963,2313636.664,4738959.757
23739,331.6000061,2314136.664,4738959.757
23740,356.1000061,2314636.664,4738959.757
23741,339.7200012,2315136.664,4738959.757
23742,357.75,2315636.664,4738959.757
23743,377.730011,2316136.664,4738959.757
23744,348.769989,2316636.664,4738959.757
23745,296.6099853,2317136.664,4738959.757
23746,346.980011,2317636.664,4738959.757
23747,364,2318136.664,4738959.757
23748,413.1799927,2318636.664,4738959.757
23749,454.2099915,2319136.664,4738959.757
23750,530.5499878,2319636.664,4738959.757
23751,637.9299927,2320136.664,4738959.757
23752,664.4099731,2320636.664,4738959.757
23753,842.9699707,2321136.664,4738959.757
23754,1037.329956,2321636.664,4738959.757
23755,1013.190002,2322136.664,4738959.757
23756,991.7600098,2322636.664,4738959.757
23757,793.4400024,2323136.664,4738959.757
23758,650.9799805,2323636.664,4738959.757
23759,577.5999756,2324136.664,4738959.757
23760,478.7099915,2324636.664,4738959.757
23761,533.8499756,2325136.664,4738959.757
23762,438.6400147,2325636.664,4738959.757
23763,377.1600037,2326136.664,4738959.757
23764,393.1400147,2326636.664,4738959.757
23765,371.1799927,2327136.664,4738959.757
23766,351.5799866,2327636.664,4738959.757
23767,317.6799927,2328136.664,4738959.757
23768,300.9899902,2328636.664,4738959.757
23769,331.6300049,2329136.664,4738959.757
23770,357.2000122,2329636.664,4738959.757
23771,397.519989,2330136.664,4738959.757
23772,407.4599915,2330636.664,4738959.757
23773,350.1000061,2331136.664,4738959.757
23774,305.480011,2331636.664,4738959.757
23775,345.6300049,2332136.664,4738959.757
23776,306.519989,2332636.664,4738959.757
23777,264.8099976,2333136.664,4738959.757
23778,251.0800018,2333636.664,4738959.757
23779,251,2334136.664,4738959.757
23780,251.1699982,2334636.664,4738959.757
23781,247.1199951,2335136.664,4738959.757
23782,245.0899963,2335636.664,4738959.757
23783,246.2400055,2336136.664,4738959.757
23784,250.8200073,2336636.664,4738959.757
23785,267.3099976,2337136.664,4738959.757
23786,285.1900024,2337636.664,4738959.757
23787,301.6499939,2338136.664,4738959.757
23788,375.9599915,2338636.664,4738959.757
23789,471.2200012,2339136.664,4738959.757
23790,463.1000061,2339636.664,4738959.757
23791,586.9500122,2340136.664,4738959.757
23792,802.9000244,2340636.664,4738959.757
23793,1017.820007,2341136.664,4738959.757
23794,974.2299805,2341636.664,4738959.757
23795,1086.560059,2342136.664,4738959.757
23796,1151.280029,2342636.664,4738959.757
23797,1157.089966,2343136.664,4738959.757
23798,984.5200195,2343636.664,4738959.757
23799,823,2344136.664,4738959.757
23800,626.9400024,2344636.664,4738959.757
23801,539.0900269,2345136.664,4738959.757
23802,393.7600098,2345636.664,4738959.757
23803,324.5599976,2346136.664,4738959.757
23804,636.960022,2346636.664,4738959.757
23805,725.4000244,2347136.664,4738959.757
23806,674.5900269,2347636.664,4738959.757
23807,949.960022,2348136.664,4738959.757
23808,1183.589966,2348636.664,4738959.757
23809,985.4199829,2349136.664,4738959.757
23810,782.7800293,2349636.664,4738959.757
23811,515.4500122,2350136.664,4738959.757
23812,678.710022,2350636.664,4738959.757
23813,932.0999756,2351136.664,4738959.757
23814,1089.569946,2351636.664,4738959.757
23815,946.4899902,2352136.664,4738959.757
23816,898.6400147,2352636.664,4738959.757
23817,868.1300049,2353136.664,4738959.757
23818,794.0200195,2353636.664,4738959.757
23819,823.6400147,2354136.664,4738959.757
23820,912.0800171,2354636.664,4738959.757
23821,729.0999756,2355136.664,4738959.757
23822,704.8099976,2355636.664,4738959.757
23823,666.5300293,2356136.664,4738959.757
23824,741.0900269,2356636.664,4738959.757
23825,773.3300171,2357136.664,4738959.757
23826,715.1599731,2357636.664,4738959.757
23827,518.1799927,2358136.664,4738959.757
23828,522.0300293,2358636.664,4738959.757
23829,578.1300049,2359136.664,4738959.757
23830,639.8900147,2359636.664,4738959.757
23831,598.7399902,2360136.664,4738959.757
23832,682.5700073,2360636.664,4738959.757
23833,650.3599853,2361136.664,4738959.757
23834,796.8300171,2361636.664,4738959.757
23835,857.6199951,2362136.664,4738959.757
23836,754.5999756,2362636.664,4738959.757
23837,584.1500244,2363136.664,4738959.757
23838,582.0999756,2363636.664,4738959.757
23839,587.8499756,2364136.664,4738959.757
23840,594.2199707,2364636.664,4738959.757
23841,621.2999878,2365136.664,4738959.757
23842,638.8599853,2365636.664,4738959.757
23843,655.75,2366136.664,4738959.757
23844,669.5100098,2366636.664,4738959.757
23845,760.039978,2367136.664,4738959.757
23846,993.710022,2367636.664,4738959.757
23847,1191.810059,2368136.664,4738959.757
23848,1376.040039,2368636.664,4738959.757
23849,1575.400024,2369136.664,4738959.757
23850,1664.339966,2369636.664,4738959.757
23851,1452.349976,2370136.664,4738959.757
23852,1386.430054,2370636.664,4738959.757
23853,1450.97998,2371136.664,4738959.757
23854,1272.23999,2371636.664,4738959.757
23855,1270.540039,2372136.664,4738959.757
23856,1271.599976,2372636.664,4738959.757
23857,1280.800049,2373136.664,4738959.757
23858,1412.76001,2373636.664,4738959.757
23859,1402.709961,2374136.664,4738959.757
23860,1376.589966,2374636.664,4738959.757
23861,1423.959961,2375136.664,4738959.757
23862,1310.290039,2375636.664,4738959.757
23863,1337.130005,2376136.664,4738959.757
23864,1431.709961,2376636.664,4738959.757
23865,316.980011,2273136.664,4738459.757
23866,272.6799927,2273636.664,4738459.757
23867,363.6000061,2274136.664,4738459.757
23868,453.9599915,2274636.664,4738459.757
23869,460.2000122,2275136.664,4738459.757
23870,406.5100098,2275636.664,4738459.757
23871,395.9200134,2276136.664,4738459.757
23872,293.3999939,2276636.664,4738459.757
23873,253.8399963,2277136.664,4738459.757
23874,195.8099976,2277636.664,4738459.757
23875,181.550003,2278136.664,4738459.757
23876,150.8099976,2278636.664,4738459.757
23877,147.1199951,2279136.664,4738459.757
23878,140.5099945,2279636.664,4738459.757
23879,133,2280136.664,4738459.757
23880,134.8399963,2280636.664,4738459.757
23881,142.4100037,2281136.664,4738459.757
23882,151.0800018,2281636.664,4738459.757
23883,157.8099976,2282136.664,4738459.757
23884,259.6799927,2282636.664,4738459.757
23885,178.6699982,2283136.664,4738459.757
23886,152.800003,2283636.664,4738459.757
23887,141.3800049,2284136.664,4738459.757
23888,141.9100037,2284636.664,4738459.757
23889,158.9799957,2285136.664,4738459.757
23890,152.5899963,2285636.664,4738459.757
23891,255.5099945,2286136.664,4738459.757
23892,335.5499878,2286636.664,4738459.757
23893,292.8599853,2287136.664,4738459.757
23894,290.6499939,2287636.664,4738459.757
23895,330.769989,2288136.664,4738459.757
23896,373.3399963,2288636.664,4738459.757
23897,419.0400085,2289136.664,4738459.757
23898,451.1199951,2289636.664,4738459.757
23899,512.25,2290136.664,4738459.757
23900,596.039978,2290636.664,4738459.757
23901,628.6300049,2291136.664,4738459.757
23902,570.9799805,2291636.664,4738459.757
23903,550.6799927,2292136.664,4738459.757
23904,482.1000061,2292636.664,4738459.757
23905,421.1900024,2293136.664,4738459.757
23906,388.0599976,2293636.664,4738459.757
23907,412.8399963,2294136.664,4738459.757
23908,394.3099976,2294636.664,4738459.757
23909,443.8399963,2295136.664,4738459.757
23910,460.75,2295636.664,4738459.757
23911,312.2099915,2296136.664,4738459.757
23912,415.0299988,2296636.664,4738459.757
23913,527.75,2297136.664,4738459.757
23914,534.2199707,2297636.664,4738459.757
23915,463.0899963,2298136.664,4738459.757
23916,432.0899963,2298636.664,4738459.757
23917,451.230011,2299136.664,4738459.757
23918,528.710022,2299636.664,4738459.757
23919,431.8900147,2300136.664,4738459.757
23920,331.9899902,2300636.664,4738459.757
23921,292.7799988,2301136.664,4738459.757
23922,286.3200073,2301636.664,4738459.757
23923,243.2299957,2302136.664,4738459.757
23924,192.9900055,2302636.664,4738459.757
23925,191.6199951,2303136.664,4738459.757
23926,166.4700012,2303636.664,4738459.757
23927,155.1100006,2304136.664,4738459.757
23928,146.3699951,2304636.664,4738459.757
23929,146.3699951,2305136.664,4738459.757
23930,147.0700073,2305636.664,4738459.757
23931,148.3300018,2306136.664,4738459.757
23932,147.6499939,2306636.664,4738459.757
23933,156.4700012,2307136.664,4738459.757
23934,153.6399994,2307636.664,4738459.757
23935,166.9400024,2308136.664,4738459.757
23936,180.9400024,2308636.664,4738459.757
23937,250.5800018,2309136.664,4738459.757
23938,238.7599945,2309636.664,4738459.757
23939,282.0400085,2310136.664,4738459.757
23940,239.25,2310636.664,4738459.757
23941,193.2700043,2311136.664,4738459.757
23942,253.0099945,2311636.664,4738459.757
23943,297.3900147,2312136.664,4738459.757
23944,224.3699951,2312636.664,4738459.757
23945,220.6499939,2313136.664,4738459.757
23946,285.1300049,2313636.664,4738459.757
23947,318.6799927,2314136.664,4738459.757
23948,292.1300049,2314636.664,4738459.757
23949,273.3099976,2315136.664,4738459.757
23950,359.0299988,2315636.664,4738459.757
23951,336.6000061,2316136.664,4738459.757
23952,295.8500061,2316636.664,4738459.757
23953,325.5299988,2317136.664,4738459.757
23954,337.3800049,2317636.664,4738459.757
23955,343.2600098,2318136.664,4738459.757
23956,383.2000122,2318636.664,4738459.757
23957,452.7799988,2319136.664,4738459.757
23958,490.5599976,2319636.664,4738459.757
23959,644.9799805,2320136.664,4738459.757
23960,754.9899902,2320636.664,4738459.757
23961,873.289978,2321136.664,4738459.757
23962,962.5,2321636.664,4738459.757
23963,980.6500244,2322136.664,4738459.757
23964,1070.790039,2322636.664,4738459.757
23965,941.3499756,2323136.664,4738459.757
23966,700.9400024,2323636.664,4738459.757
23967,614.9500122,2324136.664,4738459.757
23968,508.6700134,2324636.664,4738459.757
23969,418.8900147,2325136.664,4738459.757
23970,477.1799927,2325636.664,4738459.757
23971,455.1499939,2326136.664,4738459.757
23972,357.6900024,2326636.664,4738459.757
23973,362.6400147,2327136.664,4738459.757
23974,354.1199951,2327636.664,4738459.757
23975,342.2600098,2328136.664,4738459.757
23976,301.8599853,2328636.664,4738459.757
23977,347.4100037,2329136.664,4738459.757
23978,349.8299866,2329636.664,4738459.757
23979,331.8699951,2330136.664,4738459.757
23980,325.769989,2330636.664,4738459.757
23981,328.6000061,2331136.664,4738459.757
23982,313.5100098,2331636.664,4738459.757
23983,287.9299927,2332136.664,4738459.757
23984,268.7799988,2332636.664,4738459.757
23985,262.5,2333136.664,4738459.757
23986,260.7600098,2333636.664,4738459.757
23987,253.5399933,2334136.664,4738459.757
23988,254.4600067,2334636.664,4738459.757
23989,248.1600037,2335136.664,4738459.757
23990,248.25,2335636.664,4738459.757
23991,249.7200012,2336136.664,4738459.757
23992,254.1000061,2336636.664,4738459.757
23993,265.8200073,2337136.664,4738459.757
23994,283.4500122,2337636.664,4738459.757
23995,303.2600098,2338136.664,4738459.757
23996,326.6199951,2338636.664,4738459.757
23997,365.2900085,2339136.664,4738459.757
23998,438.4599915,2339636.664,4738459.757
23999,548.9699707,2340136.664,4738459.757
24000,704.5,2340636.664,4738459.757
24001,905.5999756,2341136.664,4738459.757
24002,902.1500244,2341636.664,4738459.757
24003,1024.680054,2342136.664,4738459.757
24004,1136.839966,2342636.664,4738459.757
24005,1113.47998,2343136.664,4738459.757
24006,950.5900269,2343636.664,4738459.757
24007,786.210022,2344136.664,4738459.757
24008,583.6400147,2344636.664,4738459.757
24009,537.5800171,2345136.664,4738459.757
24010,322.8900147,2345636.664,4738459.757
24011,623.4099731,2346136.664,4738459.757
24012,847.5499878,2346636.664,4738459.757
24013,956.789978,2347136.664,4738459.757
24014,796.8800049,2347636.664,4738459.757
24015,877.7199707,2348136.664,4738459.757
24016,1078.319946,2348636.664,4738459.757
24017,935.2399902,2349136.664,4738459.757
24018,635.75,2349636.664,4738459.757
24019,618.5700073,2350136.664,4738459.757
24020,616.3099976,2350636.664,4738459.757
24021,887.6300049,2351136.664,4738459.757
24022,1072.119995,2351636.664,4738459.757
24023,1027.680054,2352136.664,4738459.757
24024,1012.950012,2352636.664,4738459.757
24025,954.4799805,2353136.664,4738459.757
24026,943.3599853,2353636.664,4738459.757
24027,1031.47998,2354136.664,4738459.757
24028,1002.450012,2354636.664,4738459.757
24029,786.7700195,2355136.664,4738459.757
24030,851.4500122,2355636.664,4738459.757
24031,797.2199707,2356136.664,4738459.757
24032,823.0999756,2356636.664,4738459.757
24033,892.6500244,2357136.664,4738459.757
24034,678.0599976,2357636.664,4738459.757
24035,518.4699707,2358136.664,4738459.757
24036,724.5,2358636.664,4738459.757
24037,733.9699707,2359136.664,4738459.757
24038,765.7299805,2359636.664,4738459.757
24039,789.4000244,2360136.664,4738459.757
24040,794.7700195,2360636.664,4738459.757
24041,838.5100098,2361136.664,4738459.757
24042,977.5599976,2361636.664,4738459.757
24043,1030.650024,2362136.664,4738459.757
24044,840.5900269,2362636.664,4738459.757
24045,604.8400269,2363136.664,4738459.757
24046,592.8699951,2363636.664,4738459.757
24047,597.7700195,2364136.664,4738459.757
24048,600.6199951,2364636.664,4738459.757
24049,604.2399902,2365136.664,4738459.757
24050,616.0700073,2365636.664,4738459.757
24051,634.0999756,2366136.664,4738459.757
24052,644.6900024,2366636.664,4738459.757
24053,710.3099976,2367136.664,4738459.757
24054,840.4500122,2367636.664,4738459.757
24055,995.960022,2368136.664,4738459.757
24056,1267.969971,2368636.664,4738459.757
24057,1520.23999,2369136.664,4738459.757
24058,1627.849976,2369636.664,4738459.757
24059,1510.910034,2370136.664,4738459.757
24060,1477.349976,2370636.664,4738459.757
24061,1426.579956,2371136.664,4738459.757
24062,1271.709961,2371636.664,4738459.757
24063,1270.400024,2372136.664,4738459.757
24064,1271.73999,2372636.664,4738459.757
24065,1289.060059,2373136.664,4738459.757
24066,1488.030029,2373636.664,4738459.757
24067,1547.390015,2374136.664,4738459.757
24068,1489,2374636.664,4738459.757
24069,1393.949951,2375136.664,4738459.757
24070,1318.369995,2375636.664,4738459.757
24071,1360.099976,2376136.664,4738459.757
24072,1486.640015,2376636.664,4738459.757
24073,526,2273136.664,4737959.757
24074,380.5799866,2273636.664,4737959.757
24075,454.5299988,2274136.664,4737959.757
24076,498.25,2274636.664,4737959.757
24077,487.5400085,2275136.664,4737959.757
24078,520.2399902,2275636.664,4737959.757
24079,445.730011,2276136.664,4737959.757
24080,354.3500061,2276636.664,4737959.757
24081,275.4400024,2277136.664,4737959.757
24082,262.6499939,2277636.664,4737959.757
24083,188.5800018,2278136.664,4737959.757
24084,169.0599976,2278636.664,4737959.757
24085,205.1799927,2279136.664,4737959.757
24086,149.25,2279636.664,4737959.757
24087,134.6000061,2280136.664,4737959.757
24088,130.8399963,2280636.664,4737959.757
24089,127.5199966,2281136.664,4737959.757
24090,133.9400024,2281636.664,4737959.757
24091,183.0700073,2282136.664,4737959.757
24092,212.5099945,2282636.664,4737959.757
24093,222.9100037,2283136.664,4737959.757
24094,165.5200043,2283636.664,4737959.757
24095,145.1399994,2284136.664,4737959.757
24096,139.7200012,2284636.664,4737959.757
24097,153.7200012,2285136.664,4737959.757
24098,131.1300049,2285636.664,4737959.757
24099,243.1399994,2286136.664,4737959.757
24100,264.7799988,2286636.664,4737959.757
24101,221.0099945,2287136.664,4737959.757
24102,283.6799927,2287636.664,4737959.757
24103,333.6900024,2288136.664,4737959.757
24104,344.269989,2288636.664,4737959.757
24105,420.3399963,2289136.664,4737959.757
24106,474.75,2289636.664,4737959.757
24107,496.6700134,2290136.664,4737959.757
24108,555.5100098,2290636.664,4737959.757
24109,515.289978,2291136.664,4737959.757
24110,500,2291636.664,4737959.757
24111,453.4100037,2292136.664,4737959.757
24112,465.7600098,2292636.664,4737959.757
24113,451.4400024,2293136.664,4737959.757
24114,435.5400085,2293636.664,4737959.757
24115,220.4700012,2294136.664,4737959.757
24116,324.0299988,2294636.664,4737959.757
24117,311.7399902,2295136.664,4737959.757
24118,373.3999939,2295636.664,4737959.757
24119,300.5599976,2296136.664,4737959.757
24120,418.9700012,2296636.664,4737959.757
24121,512.3499756,2297136.664,4737959.757
24122,516.5900269,2297636.664,4737959.757
24123,503.3299866,2298136.664,4737959.757
24124,347.7999878,2298636.664,4737959.757
24125,414.7099915,2299136.664,4737959.757
24126,469.3299866,2299636.664,4737959.757
24127,460.5499878,2300136.664,4737959.757
24128,392.9599915,2300636.664,4737959.757
24129,323.1300049,2301136.664,4737959.757
24130,173.8999939,2301636.664,4737959.757
24131,231.4299927,2302136.664,4737959.757
24132,167.5800018,2302636.664,4737959.757
24133,146.2400055,2303136.664,4737959.757
24134,163.4600067,2303636.664,4737959.757
24135,207.9199982,2304136.664,4737959.757
24136,186.5800018,2304636.664,4737959.757
24137,181.7400055,2305136.664,4737959.757
24138,146.3699951,2305636.664,4737959.757
24139,183.550003,2306136.664,4737959.757
24140,251.050003,2306636.664,4737959.757
24141,164.6100006,2307136.664,4737959.757
24142,160.9900055,2307636.664,4737959.757
24143,162.2599945,2308136.664,4737959.757
24144,168.6799927,2308636.664,4737959.757
24145,186.8800049,2309136.664,4737959.757
24146,199.2400055,2309636.664,4737959.757
24147,263.2200012,2310136.664,4737959.757
24148,266.3099976,2310636.664,4737959.757
24149,249.3300018,2311136.664,4737959.757
24150,195.2400055,2311636.664,4737959.757
24151,269.3800049,2312136.664,4737959.757
24152,272.0799866,2312636.664,4737959.757
24153,218.8300018,2313136.664,4737959.757
24154,281.75,2313636.664,4737959.757
24155,264.4100037,2314136.664,4737959.757
24156,261.7999878,2314636.664,4737959.757
24157,316.3800049,2315136.664,4737959.757
24158,350.8699951,2315636.664,4737959.757
24159,307.0799866,2316136.664,4737959.757
24160,271.1600037,2316636.664,4737959.757
24161,295.0299988,2317136.664,4737959.757
24162,334.4100037,2317636.664,4737959.757
24163,342.3399963,2318136.664,4737959.757
24164,379.2600098,2318636.664,4737959.757
24165,430.2900085,2319136.664,4737959.757
24166,484.5599976,2319636.664,4737959.757
24167,618.9500122,2320136.664,4737959.757
24168,809.3099976,2320636.664,4737959.757
24169,830.8200073,2321136.664,4737959.757
24170,923.5499878,2321636.664,4737959.757
24171,970.9000244,2322136.664,4737959.757
24172,1024.420044,2322636.664,4737959.757
24173,984.0800171,2323136.664,4737959.757
24174,714.039978,2323636.664,4737959.757
24175,550.9299927,2324136.664,4737959.757
24176,488.3399963,2324636.664,4737959.757
24177,482.480011,2325136.664,4737959.757
24178,485.4899902,2325636.664,4737959.757
24179,437.0100098,2326136.664,4737959.757
24180,409.9500122,2326636.664,4737959.757
24181,381.9899902,2327136.664,4737959.757
24182,358.0899963,2327636.664,4737959.757
24183,336.5100098,2328136.664,4737959.757
24184,317.230011,2328636.664,4737959.757
24185,351.6000061,2329136.664,4737959.757
24186,374.980011,2329636.664,4737959.757
24187,376.2000122,2330136.664,4737959.757
24188,367.2000122,2330636.664,4737959.757
24189,334.5499878,2331136.664,4737959.757
24190,294.3500061,2331636.664,4737959.757
24191,293.1900024,2332136.664,4737959.757
24192,275.730011,2332636.664,4737959.757
24193,266.4500122,2333136.664,4737959.757
24194,260.8900147,2333636.664,4737959.757
24195,256.7999878,2334136.664,4737959.757
24196,275.5100098,2334636.664,4737959.757
24197,250.5599976,2335136.664,4737959.757
24198,254.300003,2335636.664,4737959.757
24199,255.9600067,2336136.664,4737959.757
24200,257.75,2336636.664,4737959.757
24201,265.7200012,2337136.664,4737959.757
24202,285.3500061,2337636.664,4737959.757
24203,415.4299927,2338136.664,4737959.757
24204,372.6400147,2338636.664,4737959.757
24205,436.2000122,2339136.664,4737959.757
24206,617.460022,2339636.664,4737959.757
24207,525.2299805,2340136.664,4737959.757
24208,548.2000122,2340636.664,4737959.757
24209,706.4500122,2341136.664,4737959.757
24210,929.0599976,2341636.664,4737959.757
24211,970.0700073,2342136.664,4737959.757
24212,1011.859985,2342636.664,4737959.757
24213,1073.170044,2343136.664,4737959.757
24214,909.0800171,2343636.664,4737959.757
24215,594.1500244,2344136.664,4737959.757
24216,481.5,2344636.664,4737959.757
24217,571.5200195,2345136.664,4737959.757
24218,383.2000122,2345636.664,4737959.757
24219,665.4299927,2346136.664,4737959.757
24220,1017.619995,2346636.664,4737959.757
24221,1062.780029,2347136.664,4737959.757
24222,929.8800049,2347636.664,4737959.757
24223,982.1799927,2348136.664,4737959.757
24224,1095.670044,2348636.664,4737959.757
24225,956.8800049,2349136.664,4737959.757
24226,734.210022,2349636.664,4737959.757
24227,723.2600098,2350136.664,4737959.757
24228,555.5100098,2350636.664,4737959.757
24229,807.460022,2351136.664,4737959.757
24230,1023.299988,2351636.664,4737959.757
24231,1056.73999,2352136.664,4737959.757
24232,1113.280029,2352636.664,4737959.757
24233,1100.040039,2353136.664,4737959.757
24234,1089.719971,2353636.664,4737959.757
24235,1075,2354136.664,4737959.757
24236,1087.589966,2354636.664,4737959.757
24237,894.2399902,2355136.664,4737959.757
24238,971.5700073,2355636.664,4737959.757
24239,820.7700195,2356136.664,4737959.757
24240,739.1900024,2356636.664,4737959.757
24241,573.6199951,2357136.664,4737959.757
24242,516.0900269,2357636.664,4737959.757
24243,712.9899902,2358136.664,4737959.757
24244,925.1099853,2358636.664,4737959.757
24245,977.5300293,2359136.664,4737959.757
24246,964.7999878,2359636.664,4737959.757
24247,958.1500244,2360136.664,4737959.757
24248,965.7700195,2360636.664,4737959.757
24249,1012.179993,2361136.664,4737959.757
24250,1040.280029,2361636.664,4737959.757
24251,1032.819946,2362136.664,4737959.757
24252,794.3599853,2362636.664,4737959.757
24253,644.6699829,2363136.664,4737959.757
24254,610.0900269,2363636.664,4737959.757
24255,615.5100098,2364136.664,4737959.757
24256,620.039978,2364636.664,4737959.757
24257,616.5999756,2365136.664,4737959.757
24258,621.4000244,2365636.664,4737959.757
24259,637.7199707,2366136.664,4737959.757
24260,650.1400147,2366636.664,4737959.757
24261,695.5800171,2367136.664,4737959.757
24262,761.039978,2367636.664,4737959.757
24263,926.1900024,2368136.664,4737959.757
24264,1146.069946,2368636.664,4737959.757
24265,1400.339966,2369136.664,4737959.757
24266,1559.900024,2369636.664,4737959.757
24267,1563.380005,2370136.664,4737959.757
24268,1491.27002,2370636.664,4737959.757
24269,1580.969971,2371136.664,4737959.757
24270,1306.300049,2371636.664,4737959.757
24271,1270.97998,2372136.664,4737959.757
24272,1273.349976,2372636.664,4737959.757
24273,1429.579956,2373136.664,4737959.757
24274,1591.300049,2373636.664,4737959.757
24275,1539.540039,2374136.664,4737959.757
24276,1471.660034,2374636.664,4737959.757
24277,1332.72998,2375136.664,4737959.757
24278,1338.48999,2375636.664,4737959.757
24279,1404.430054,2376136.664,4737959.757
24280,1569.630005,2376636.664,4737959.757
24281,544.710022,2272636.664,4737459.757
24282,550.5,2273136.664,4737459.757
24283,550.8599853,2273636.664,4737459.757
24284,509.9400024,2274136.664,4737459.757
24285,476.6099853,2274636.664,4737459.757
24286,436.6499939,2275136.664,4737459.757
24287,524.5800171,2275636.664,4737459.757
24288,462.7799988,2276136.664,4737459.757
24289,375.3900147,2276636.664,4737459.757
24290,291.6600037,2277136.664,4737459.757
24291,240.3899994,2277636.664,4737459.757
24292,205.449997,2278136.664,4737459.757
